aluno,materia,turma,serie_num,n1_norm,n2_norm,n3_norm,n4_norm,media_pond_norm,media_geral_aluno,slope_notas,variancia_notas,serie_num_norm,pct_materias_ok,media_turma_norm,status_encoded,status_label
Pedro Ribeiro,Química,8º Fundamental,8,0.28,0.23,0.88,0.65,0.5285,0.6064,0.528,0.5365,0.3333,0.4615,0.5968,1,Recuperação
Pedro Ribeiro,Sociologia,8º Fundamental,8,0.42,0.43,0.69,0.78,0.598,0.6064,0.402,0.3165,0.3333,0.4615,0.5949,1,Recuperação
Pedro Rocha,Arte,8º Fundamental,8,0.34,0.59,0.61,0.83,0.617,0.5754,0.447,0.3471,0.3333,0.3846,0.5997,2,Aprovado
Pedro Rocha,Biologia,8º Fundamental,8,0.59,0.94,0.45,0.83,0.7145,0.5754,0.069,0.3861,0.3333,0.3846,0.6043,2,Aprovado
Pedro Rocha,Ciências,8º Fundamental,8,0.38,0.29,0.73,0.86,0.589,0.5754,0.564,0.4734,0.3333,0.3846,0.6052,1,Recuperação
Pedro Rocha,Educação Física,8º Fundamental,8,0.24,0.63,0.43,0.74,0.535,0.5754,0.39,0.3829,0.3333,0.3846,0.6001,1,Recuperação
Pedro Rocha,Filosofia,8º Fundamental,8,0.27,0.5,0.46,0.59,0.471,0.5754,0.276,0.2335,0.3333,0.3846,0.5993,0,Reprovado
Pedro Rocha,Física,8º Fundamental,8,0.94,0.5,0.56,0.43,0.582,0.5754,-0.441,0.3948,0.3333,0.3846,0.6023,1,Recuperação
Pedro Rocha,Geografia,8º Fundamental,8,0.72,0.88,0.62,0.57,0.69,0.5754,-0.213,0.2368,0.3333,0.3846,0.6026,2,Aprovado
Pedro Rocha,História,8º Fundamental,8,0.68,0.51,0.35,0.88,0.615,0.5754,0.132,0.3941,0.3333,0.3846,0.5984,2,Aprovado
Pedro Rocha,Inglês,8º Fundamental,8,0.89,0.36,0.47,0.46,0.5235,0.5754,-0.354,0.4076,0.3333,0.3846,0.5976,1,Recuperação
Pedro Rocha,Matemática,8º Fundamental,8,0.34,0.47,0.55,0.52,0.479,0.5754,0.186,0.1606,0.3333,0.3846,0.5963,0,Reprovado
Pedro Rocha,Português,8º Fundamental,8,0.98,0.5,0.56,0.82,0.707,0.5754,-0.126,0.3892,0.3333,0.3846,0.6058,2,Aprovado
Pedro Rocha,Química,8º Fundamental,8,0.35,0.87,0.59,0.28,0.519,0.5754,-0.147,0.4625,0.3333,0.3846,0.5968,1,Recuperação
Pedro Rocha,Sociologia,8º Fundamental,8,0.41,0.38,0.29,0.63,0.4385,0.5754,0.171,0.2499,0.3333,0.3846,0.5949,0,Reprovado
Pedro Silva,Arte,8º Fundamental,8,0.84,0.88,0.73,0.96,0.8585,0.5838,0.063,0.1658,0.3333,0.4615,0.5997,2,Aprovado
Pedro Silva,Biologia,8º Fundamental,8,0.84,0.3,0.56,0.25,0.458,0.5838,-0.453,0.4702,0.3333,0.4615,0.6043,0,Reprovado
Pedro Silva,Ciências,8º Fundamental,8,0.88,0.43,0.4,0.85,0.6385,0.5838,-0.036,0.451,0.3333,0.4615,0.6052,2,Aprovado
Pedro Silva,Educação Física,8º Fundamental,8,0.7,0.76,0.81,0.22,0.5985,0.5838,-0.417,0.4712,0.3333,0.4615,0.6001,1,Recuperação
Pedro Silva,Filosofia,8º Fundamental,8,0.43,0.29,0.35,0.66,0.444,0.5838,0.225,0.2808,0.3333,0.4615,0.5993,0,Reprovado
Pedro Silva,Física,8º Fundamental,8,0.77,0.38,0.31,0.37,0.4375,0.5838,-0.381,0.3648,0.3333,0.4615,0.6023,0,Reprovado
Pedro Silva,Geografia,8º Fundamental,8,0.92,0.55,0.67,0.45,0.624,0.5838,-0.387,0.3511,0.3333,0.4615,0.6026,2,Aprovado
Pedro Silva,História,8º Fundamental,8,0.27,0.27,0.77,0.52,0.47,0.5838,0.375,0.4146,0.3333,0.4615,0.5984,0,Reprovado
Pedro Silva,Inglês,8º Fundamental,8,0.68,0.92,0.72,0.73,0.765,0.5838,-0.015,0.1857,0.3333,0.4615,0.5976,2,Aprovado
Pedro Silva,Matemática,8º Fundamental,8,0.86,0.64,0.64,0.87,0.753,0.5838,0.009,0.2251,0.3333,0.4615,0.5963,2,Aprovado
Pedro Silva,Português,8º Fundamental,8,0.53,0.91,0.2,0.78,0.6175,0.5838,0.012,0.5416,0.3333,0.4615,0.6058,2,Aprovado
Pedro Silva,Química,8º Fundamental,8,0.78,0.23,0.85,0.21,0.489,0.5838,-0.327,0.5972,0.3333,0.4615,0.5968,0,Reprovado
Pedro Silva,Sociologia,8º Fundamental,8,0.72,0.21,0.49,0.39,0.436,0.5838,-0.213,0.3683,0.3333,0.4615,0.5949,0,Reprovado
Pedro Souza,Arte,8º Fundamental,8,0.74,0.57,0.44,0.2,0.4605,0.6429,-0.525,0.3943,0.3333,0.6154,0.5997,0,Reprovado
Pedro Souza,Biologia,8º Fundamental,8,0.53,0.32,0.64,0.27,0.427,0.6429,-0.138,0.3023,0.3333,0.6154,0.6043,0,Reprovado
Pedro Souza,Ciências,8º Fundamental,8,0.78,0.67,1.0,0.8,0.8135,0.6429,0.117,0.2381,0.3333,0.6154,0.6052,2,Aprovado
Pedro Souza,Educação Física,8º Fundamental,8,0.32,0.77,0.78,0.76,0.6795,0.6429,0.399,0.39,0.3333,0.6154,0.6001,2,Aprovado
Pedro Souza,Filosofia,8º Fundamental,8,0.55,0.46,0.99,0.69,0.6795,0.6429,0.285,0.4016,0.3333,0.6154,0.5993,2,Aprovado
Pedro Souza,Física,8º Fundamental,8,0.9,0.97,0.44,0.92,0.8085,0.6429,-0.141,0.4274,0.3333,0.6154,0.6023,2,Aprovado
Pedro Souza,Geografia,8º Fundamental,8,0.47,0.77,0.67,0.92,0.73,0.6429,0.375,0.3269,0.3333,0.6154,0.6026,2,Aprovado
Pedro Souza,História,8º Fundamental,8,0.48,0.94,0.79,0.27,0.6095,0.6429,-0.234,0.5229,0.3333,0.6154,0.5984,2,Aprovado
Pedro Souza,Inglês,8º Fundamental,8,0.45,0.67,0.57,0.33,0.499,0.6429,-0.138,0.2551,0.3333,0.6154,0.5976,0,Reprovado
Pedro Souza,Matemática,8º Fundamental,8,0.72,0.72,0.53,0.93,0.7355,0.6429,0.132,0.283,0.3333,0.6154,0.5963,2,Aprovado
Pedro Souza,Português,8º Fundamental,8,0.96,0.78,0.64,0.74,0.769,0.6429,-0.24,0.2315,0.3333,0.6154,0.6058,2,Aprovado
Pedro Souza,Química,8º Fundamental,8,0.46,0.82,0.76,0.27,0.568,0.6429,-0.189,0.4477,0.3333,0.6154,0.5968,1,Recuperação
Pedro Souza,Sociologia,8º Fundamental,8,0.71,0.34,0.96,0.37,0.578,0.6429,-0.12,0.512,0.3333,0.6154,0.5949,1,Recuperação
Rafael Alves,Arte,8º Fundamental,8,0.67,0.48,0.92,0.66,0.682,0.5267,0.123,0.3132,0.3333,0.2308,0.5997,2,Aprovado
Rafael Alves,Biologia,8º Fundamental,8,0.45,0.2,0.94,0.74,0.597,0.5267,0.483,0.5626,0.3333,0.2308,0.6043,1,Recuperação
Rafael Alves,Ciências,8º Fundamental,8,0.59,0.44,0.7,0.42,0.529,0.5267,-0.075,0.2291,0.3333,0.2308,0.6052,1,Recuperação
Rafael Alves,Educação Física,8º Fundamental,8,0.95,0.29,0.37,0.56,0.523,0.5267,-0.327,0.5098,0.3333,0.2308,0.6001,1,Recuperação
Rafael Alves,Filosofia,8º Fundamental,8,0.45,0.82,0.81,0.33,0.5965,0.5267,-0.111,0.4334,0.3333,0.2308,0.5993,1,Recuperação
Rafael Alves,Física,8º Fundamental,8,0.67,0.94,0.48,0.98,0.783,0.5267,0.141,0.4087,0.3333,0.2308,0.6023,2,Aprovado
Rafael Alves,Geografia,8º Fundamental,8,0.21,0.66,0.99,0.39,0.5715,0.5267,0.261,0.5885,0.3333,0.2308,0.6026,1,Recuperação
Rafael Alves,História,8º Fundamental,8,0.5,0.66,0.31,0.21,0.4055,0.5267,-0.366,0.3467,0.3333,0.2308,0.5984,0,Reprovado
Rafael Alves,Inglês,8º Fundamental,8,0.33,0.49,0.31,0.22,0.332,0.5267,-0.153,0.1946,0.3333,0.2308,0.5976,0,Reprovado
Rafael Alves,Matemática,8º Fundamental,8,0.55,0.26,0.72,0.29,0.442,0.5267,-0.096,0.3801,0.3333,0.2308,0.5963,0,Reprovado
Rafael Alves,Português,8º Fundamental,8,0.84,0.9,0.81,0.32,0.6915,0.5267,-0.495,0.4635,0.3333,0.2308,0.6058,2,Aprovado
Rafael Alves,Química,8º Fundamental,8,0.23,0.24,0.2,0.21,0.219,0.5267,-0.03,0.0316,0.3333,0.2308,0.5968,0,Reprovado
Rafael Alves,Sociologia,8º Fundamental,8,0.22,0.46,0.71,0.46,0.4745,0.5267,0.291,0.3465,0.3333,0.2308,0.5949,0,Reprovado
Rafael Cardoso,Arte,8º Fundamental,8,0.67,0.55,0.75,0.57,0.63,0.5721,-0.03,0.1609,0.3333,0.5385,0.5997,2,Aprovado
Rafael Cardoso,Biologia,8º Fundamental,8,0.71,0.87,0.81,0.25,0.637,0.5721,-0.432,0.487,0.3333,0.5385,0.6043,2,Aprovado
Rafael Cardoso,Ciências,8º Fundamental,8,0.43,0.5,0.5,0.26,0.414,0.5721,-0.153,0.1962,0.3333,0.5385,0.6052,0,Reprovado
Rafael Cardoso,Educação Física,8º Fundamental,8,0.3,0.96,0.23,0.89,0.6245,0.5721,0.312,0.6637,0.3333,0.5385,0.6001,2,Aprovado
Rafael Cardoso,Filosofia,8º Fundamental,8,0.87,0.22,0.26,0.43,0.423,0.5721,-0.384,0.5155,0.3333,0.5385,0.5993,0,Reprovado
Rafael Cardoso,Física,8º Fundamental,8,0.5,0.78,0.41,0.22,0.4635,0.5721,-0.363,0.4036,0.3333,0.5385,0.6023,0,Reprovado
Rafael Cardoso,Geografia,8º Fundamental,8,0.8,0.48,0.92,0.77,0.741,0.5721,0.105,0.3232,0.3333,0.5385,0.6026,2,Aprovado
Rafael Cardoso,História,8º Fundamental,8,0.38,0.37,0.78,0.5,0.5135,0.5721,0.231,0.3309,0.3333,0.5385,0.5984,1,Recuperação
Rafael Cardoso,Inglês,8º Fundamental,8,0.48,0.45,0.97,0.77,0.682,0.5721,0.417,0.4295,0.3333,0.5385,0.5976,2,Aprovado
Rafael Cardoso,Matemática,8º Fundamental,8,0.43,0.82,0.94,0.39,0.643,0.5721,0.0,0.4784,0.3333,0.5385,0.5963,2,Aprovado
Rafael Cardoso,Português,8º Fundamental,8,0.62,0.39,0.91,0.7,0.659,0.5721,0.228,0.3722,0.3333,0.5385,0.6058,2,Aprovado
Rafael Cardoso,Química,8º Fundamental,8,0.71,0.55,0.41,0.41,0.505,0.5721,-0.312,0.2474,0.3333,0.5385,0.5968,1,Recuperação
Rafael Cardoso,Sociologia,8º Fundamental,8,0.66,0.79,0.22,0.39,0.5015,0.5721,-0.414,0.4464,0.3333,0.5385,0.5949,1,Recuperação
Rafael Costa,Arte,8º Fundamental,8,0.76,0.21,0.89,0.79,0.664,0.5775,0.231,0.5313,0.3333,0.3077,0.5997,2,Aprovado
Rafael Costa,Biologia,8º Fundamental,8,0.3,0.25,0.56,0.78,0.4965,0.5775,0.525,0.426,0.3333,0.3077,0.6043,0,Reprovado
Rafael Costa,Ciências,8º Fundamental,8,0.86,0.79,0.65,0.72,0.748,0.5775,-0.168,0.1565,0.3333,0.3077,0.6052,2,Aprovado
Rafael Costa,Educação Física,8º Fundamental,8,0.83,0.34,0.5,0.58,0.55,0.5775,-0.177,0.3539,0.3333,0.3077,0.6001,1,Recuperação
Rafael Costa,Filosofia,8º Fundamental,8,0.33,0.43,0.95,0.23,0.48,0.5775,0.066,0.5552,0.3333,0.3077,0.5993,0,Reprovado
Rafael Costa,Física,8º Fundamental,8,0.85,0.75,0.53,0.89,0.757,0.5775,-0.03,0.2791,0.3333,0.3077,0.6023,2,Aprovado
Rafael Costa,Geografia,8º Fundamental,8,0.73,0.58,0.42,0.28,0.48,0.5775,-0.453,0.3377,0.3333,0.3077,0.6026,0,Reprovado
Rafael Costa,História,8º Fundamental,8,0.93,0.5,0.23,0.52,0.5245,0.5775,-0.45,0.5001,0.3333,0.3077,0.5984,1,Recuperação
Rafael Costa,Inglês,8º Fundamental,8,0.21,0.48,0.4,0.63,0.451,0.5775,0.354,0.303,0.3333,0.3077,0.5976,0,Reprovado
Rafael Costa,Matemática,8º Fundamental,8,0.23,0.85,0.39,0.62,0.542,0.5775,0.213,0.4689,0.3333,0.3077,0.5963,1,Recuperação
Rafael Costa,Português,8º Fundamental,8,0.98,0.47,0.73,0.78,0.73,0.5775,-0.102,0.3636,0.3333,0.3077,0.6058,2,Aprovado
Rafael Costa,Química,8º Fundamental,8,0.47,0.59,0.24,0.66,0.4995,0.5775,0.066,0.3191,0.3333,0.3077,0.5968,0,Reprovado
Rafael Costa,Sociologia,8º Fundamental,8,0.82,0.6,0.46,0.52,0.585,0.5775,-0.312,0.2728,0.3333,0.3077,0.5949,1,Recuperação
Rafael Ferreira,Arte,8º Fundamental,8,0.87,0.64,0.89,0.3,0.6465,0.5955,-0.438,0.4755,0.3333,0.5385,0.5997,2,Aprovado
Rafael Ferreira,Biologia,8º Fundamental,8,0.32,0.27,0.72,0.9,0.5815,0.5955,0.657,0.5317,0.3333,0.5385,0.6043,1,Recuperação
Rafael Ferreira,Ciências,8º Fundamental,8,0.31,0.51,0.7,0.9,0.6345,0.5955,0.588,0.4383,0.3333,0.5385,0.6052,2,Aprovado
Rafael Ferreira,Educação Física,8º Fundamental,8,0.74,0.99,0.5,0.85,0.7755,0.5955,-0.048,0.3586,0.3333,0.5385,0.6001,2,Aprovado
Rafael Ferreira,Filosofia,8º Fundamental,8,0.6,0.85,0.27,0.55,0.565,0.5955,-0.219,0.4119,0.3333,0.5385,0.5993,1,Recuperação
Rafael Ferreira,Física,8º Fundamental,8,0.67,0.54,0.22,0.82,0.57,0.5955,0.039,0.4424,0.3333,0.5385,0.6023,1,Recuperação
Rafael Ferreira,Geografia,8º Fundamental,8,0.3,0.36,0.61,0.4,0.4225,0.5955,0.165,0.2334,0.3333,0.5385,0.6026,0,Reprovado
Rafael Ferreira,História,8º Fundamental,8,0.64,0.56,0.46,0.9,0.653,0.5955,0.204,0.3262,0.3333,0.5385,0.5984,2,Aprovado
Rafael Ferreira,Inglês,8º Fundamental,8,0.89,0.31,0.32,0.97,0.6265,0.5955,0.075,0.6176,0.3333,0.5385,0.5976,2,Aprovado
Rafael Ferreira,Matemática,8º Fundamental,8,0.54,0.66,0.75,0.82,0.7065,0.5955,0.279,0.2095,0.3333,0.5385,0.5963,2,Aprovado
Rafael Ferreira,Português,8º Fundamental,8,0.26,0.51,0.36,0.7,0.4795,0.5955,0.351,0.3318,0.3333,0.5385,0.6058,0,Reprovado
Rafael Ferreira,Química,8º Fundamental,8,0.88,0.54,0.26,0.26,0.454,0.5955,-0.642,0.5102,0.3333,0.5385,0.5968,0,Reprovado
Rafael Ferreira,Sociologia,8º Fundamental,8,0.5,0.73,0.92,0.38,0.6265,0.5955,-0.051,0.4165,0.3333,0.5385,0.5949,2,Aprovado
Rafael Gomes,Arte,8º Fundamental,8,0.2,0.25,0.7,0.62,0.4635,0.5753,0.513,0.4401,0.3333,0.3846,0.5997,0,Reprovado
Rafael Gomes,Biologia,8º Fundamental,8,0.92,0.33,0.91,0.57,0.665,0.5753,-0.141,0.4951,0.3333,0.3846,0.6043,2,Aprovado
Rafael Gomes,Ciências,8º Fundamental,8,0.43,0.24,0.82,0.65,0.546,0.5753,0.372,0.4387,0.3333,0.3846,0.6052,1,Recuperação
Rafael Gomes,Educação Física,8º Fundamental,8,0.61,0.59,0.97,0.86,0.77,0.5753,0.339,0.3248,0.3333,0.3846,0.6001,2,Aprovado
Rafael Gomes,Filosofia,8º Fundamental,8,0.63,0.52,0.45,0.68,0.5725,0.5753,0.024,0.1806,0.3333,0.3846,0.5993,1,Recuperação
Rafael Gomes,Física,8º Fundamental,8,0.27,0.41,0.98,0.43,0.5305,0.5753,0.315,0.5425,0.3333,0.3846,0.6023,1,Recuperação
Rafael Gomes,Geografia,8º Fundamental,8,0.99,0.94,0.2,0.61,0.666,0.5753,-0.564,0.6316,0.3333,0.3846,0.6026,2,Aprovado
Rafael Gomes,História,8º Fundamental,8,0.62,0.23,0.65,0.82,0.59,0.5753,0.306,0.432,0.3333,0.3846,0.5984,1,Recuperação
Rafael Gomes,Inglês,8º Fundamental,8,0.41,0.7,0.57,0.71,0.6125,0.5753,0.231,0.2431,0.3333,0.3846,0.5976,2,Aprovado
Rafael Gomes,Matemática,8º Fundamental,8,0.7,0.21,0.97,0.41,0.558,0.5753,-0.033,0.5763,0.3333,0.3846,0.5963,1,Recuperação
Rafael Gomes,Português,8º Fundamental,8,0.3,0.76,0.78,0.67,0.646,0.5753,0.339,0.3871,0.3333,0.3846,0.6058,2,Aprovado
Rafael Gomes,Química,8º Fundamental,8,0.53,0.36,0.76,0.38,0.5,0.5753,-0.015,0.3198,0.3333,0.3846,0.5968,1,Recuperação
Rafael Gomes,Sociologia,8º Fundamental,8,0.34,0.53,0.38,0.21,0.3585,0.5753,-0.162,0.2283,0.3333,0.3846,0.5949,0,Reprovado
Rafael Lima,Arte,8º Fundamental,8,0.72,0.24,0.7,0.89,0.646,0.59,0.291,0.4822,0.3333,0.5385,0.5997,2,Aprovado
Rafael Lima,Biologia,8º Fundamental,8,0.87,0.37,0.46,0.85,0.6365,0.59,0.009,0.4497,0.3333,0.5385,0.6043,2,Aprovado
Rafael Lima,Ciências,8º Fundamental,8,0.22,0.51,0.59,0.27,0.4,0.59,0.069,0.3122,0.3333,0.5385,0.6052,0,Reprovado
Rafael Lima,Educação Física,8º Fundamental,8,0.37,0.83,0.44,0.92,0.6675,0.59,0.378,0.4769,0.3333,0.5385,0.6001,2,Aprovado
Rafael Lima,Filosofia,8º Fundamental,8,0.67,0.86,0.22,0.69,0.611,0.59,-0.174,0.4739,0.3333,0.5385,0.5993,2,Aprovado
Rafael Lima,Física,8º Fundamental,8,0.76,0.69,0.84,0.53,0.6935,0.59,-0.162,0.2283,0.3333,0.5385,0.6023,2,Aprovado
Rafael Lima,Geografia,8º Fundamental,8,0.49,0.69,0.34,0.38,0.4695,0.59,-0.204,0.2715,0.3333,0.5385,0.6026,0,Reprovado
Rafael Lima,História,8º Fundamental,8,0.88,0.9,0.41,0.32,0.5995,0.59,-0.651,0.529,0.3333,0.5385,0.5984,1,Recuperação
Rafael Lima,Inglês,8º Fundamental,8,0.64,0.47,0.71,0.52,0.579,0.59,-0.036,0.19,0.3333,0.5385,0.5976,1,Recuperação
Rafael Lima,Matemática,8º Fundamental,8,1.0,0.92,0.9,0.56,0.823,0.59,-0.402,0.3375,0.3333,0.5385,0.5963,2,Aprovado
Rafael Lima,Português,8º Fundamental,8,0.64,0.57,0.32,0.26,0.4285,0.59,-0.417,0.3217,0.3333,0.5385,0.6058,0,Reprovado
Rafael Lima,Química,8º Fundamental,8,0.37,0.82,0.4,0.77,0.61,0.59,0.234,0.4121,0.3333,0.5385,0.5968,2,Aprovado
Rafael Lima,Sociologia,8º Fundamental,8,0.23,0.43,0.63,0.65,0.506,0.59,0.438,0.341,0.3333,0.5385,0.5949,1,Recuperação
Rafael Martins,Arte,8º Fundamental,8,0.61,0.23,0.21,0.94,0.514,0.5882,0.291,0.6022,0.3333,0.3846,0.5997,1,Recuperação
Rafael Martins,Biologia,8º Fundamental,8,0.87,0.54,0.46,1.0,0.724,0.5882,0.093,0.4482,0.3333,0.3846,0.6043,2,Aprovado
Rafael Martins,Ciências,8º Fundamental,8,0.43,0.98,0.39,0.94,0.7105,0.5882,0.282,0.5515,0.3333,0.3846,0.6052,2,Aprovado
Rafael Martins,Educação Física,8º Fundamental,8,0.9,0.52,0.26,0.31,0.468,0.5882,-0.609,0.5041,0.3333,0.3846,0.6001,0,Reprovado
Rafael Martins,Filosofia,8º Fundamental,8,0.85,0.94,0.51,0.6,0.7125,0.5882,-0.354,0.3517,0.3333,0.3846,0.5993,2,Aprovado
Rafael Martins,Física,8º Fundamental,8,0.81,0.5,0.43,0.53,0.5535,0.5882,-0.273,0.2893,0.3333,0.3846,0.6023,1,Recuperação
Rafael Martins,Geografia,8º Fundamental,8,0.43,0.3,0.51,0.71,0.5015,0.5882,0.315,0.2974,0.3333,0.3846,0.6026,1,Recuperação
Rafael Martins,História,8º Fundamental,8,0.59,0.94,0.23,0.52,0.5665,0.5882,-0.276,0.5054,0.3333,0.3846,0.5984,1,Recuperação
Rafael Martins,Inglês,8º Fundamental,8,0.26,0.93,0.2,0.75,0.5595,0.5882,0.222,0.6246,0.3333,0.3846,0.5976,1,Recuperação
Rafael Martins,Matemática,8º Fundamental,8,0.69,0.24,0.93,0.21,0.4935,0.5882,-0.225,0.6095,0.3333,0.3846,0.5963,0,Reprovado
Rafael Martins,Português,8º Fundamental,8,0.21,0.43,0.91,0.83,0.626,0.5882,0.702,0.5744,0.3333,0.3846,0.6058,2,Aprovado
Rafael Martins,Química,8º Fundamental,8,0.69,0.58,0.52,0.6,0.593,0.5882,-0.099,0.122,0.3333,0.3846,0.5968,1,Recuperação
Rafael Martins,Sociologia,8º Fundamental,8,0.98,0.59,0.81,0.26,0.624,0.5882,-0.582,0.5383,0.3333,0.3846,0.5949,2,Aprovado
Rafael Moreira,Arte,8º Fundamental,8,0.92,0.23,0.33,0.58,0.498,0.6259,-0.276,0.5326,0.3333,0.6154,0.5997,0,Reprovado
Rafael Moreira,Biologia,8º Fundamental,8,0.55,0.22,0.51,0.64,0.4845,0.6259,0.168,0.3146,0.3333,0.6154,0.6043,0,Reprovado
Rafael Moreira,Ciências,8º Fundamental,8,0.89,0.91,0.76,0.67,0.7965,0.6259,-0.243,0.1962,0.3333,0.6154,0.6052,2,Aprovado
Rafael Moreira,Educação Física,8º Fundamental,8,0.73,0.75,0.61,0.64,0.678,0.6259,-0.123,0.1178,0.3333,0.6154,0.6001,2,Aprovado
Rafael Moreira,Filosofia,8º Fundamental,8,0.86,0.95,0.88,0.96,0.9175,0.6259,0.069,0.0865,0.3333,0.6154,0.5993,2,Aprovado
Rafael Moreira,Física,8º Fundamental,8,0.55,0.92,0.88,0.91,0.833,0.6259,0.312,0.3074,0.3333,0.6154,0.6023,2,Aprovado
Rafael Moreira,Geografia,8º Fundamental,8,0.52,0.27,0.77,0.8,0.604,0.6259,0.402,0.4287,0.3333,0.6154,0.6026,2,Aprovado
Rafael Moreira,História,8º Fundamental,8,0.69,0.56,0.99,0.4,0.6455,0.6259,-0.132,0.4329,0.3333,0.6154,0.5984,2,Aprovado
Rafael Moreira,Inglês,8º Fundamental,8,0.28,0.29,0.22,0.67,0.3845,0.6259,0.33,0.3562,0.3333,0.6154,0.5976,0,Reprovado
Rafael Moreira,Matemática,8º Fundamental,8,0.69,0.3,0.92,0.54,0.605,0.6259,0.051,0.4511,0.3333,0.6154,0.5963,2,Aprovado
Rafael Moreira,Português,8º Fundamental,8,0.58,0.63,0.28,0.48,0.4875,0.6259,-0.195,0.2681,0.3333,0.6154,0.6058,0,Reprovado
Rafael Moreira,Química,8º Fundamental,8,0.42,0.35,0.89,0.96,0.682,0.6259,0.648,0.5445,0.3333,0.6154,0.5968,2,Aprovado
Rafael Moreira,Sociologia,8º Fundamental,8,0.31,0.44,0.71,0.57,0.5205,0.6259,0.315,0.2974,0.3333,0.6154,0.5949,1,Recuperação
Rafael Nunes,Arte,8º Fundamental,8,0.22,0.65,0.82,0.4,0.5315,0.6248,0.213,0.4596,0.3333,0.5385,0.5997,1,Recuperação
Rafael Nunes,Biologia,8º Fundamental,8,0.26,0.86,0.81,0.53,0.6285,0.6248,0.228,0.4809,0.3333,0.5385,0.6043,2,Aprovado
Rafael Nunes,Ciências,8º Fundamental,8,0.94,0.88,0.39,0.64,0.6975,0.6248,-0.417,0.4348,0.3333,0.5385,0.6052,2,Aprovado
Rafael Nunes,Educação Física,8º Fundamental,8,0.34,0.92,0.36,0.59,0.565,0.6248,0.057,0.4676,0.3333,0.5385,0.6001,1,Recuperação
Rafael Nunes,Filosofia,8º Fundamental,8,0.39,0.26,0.77,0.65,0.5305,0.6248,0.387,0.4048,0.3333,0.5385,0.5993,1,Recuperação
Rafael Nunes,Física,8º Fundamental,8,0.28,0.89,0.82,0.97,0.7745,0.6248,0.6,0.5417,0.3333,0.5385,0.6023,2,Aprovado
Rafael Nunes,Geografia,8º Fundamental,8,0.89,0.47,0.66,0.42,0.5865,0.6248,-0.366,0.3696,0.3333,0.5385,0.6026,1,Recuperação
Rafael Nunes,História,8º Fundamental,8,0.3,0.99,0.58,0.85,0.7075,0.6248,0.372,0.5286,0.3333,0.5385,0.5984,2,Aprovado
Rafael Nunes,Inglês,8º Fundamental,8,0.86,0.51,0.95,0.64,0.729,0.6248,-0.066,0.3484,0.3333,0.5385,0.5976,2,Aprovado
Rafael Nunes,Matemática,8º Fundamental,8,0.83,0.45,0.62,1.0,0.7335,0.6248,0.204,0.4163,0.3333,0.5385,0.5963,2,Aprovado
Rafael Nunes,Português,8º Fundamental,8,0.77,0.62,0.46,0.33,0.523,0.6248,-0.444,0.3312,0.3333,0.5385,0.6058,1,Recuperação
Rafael Nunes,Química,8º Fundamental,8,0.53,0.34,0.51,1.0,0.6185,0.6248,0.474,0.4904,0.3333,0.5385,0.5968,2,Aprovado
Rafael Nunes,Sociologia,8º Fundamental,8,0.49,0.45,0.4,0.62,0.4965,0.6248,0.102,0.1631,0.3333,0.5385,0.5949,0,Reprovado
Rafael Oliveira,Arte,8º Fundamental,8,0.38,0.38,0.47,0.8,0.5285,0.5954,0.405,0.3457,0.3333,0.5385,0.5997,1,Recuperação
Rafael Oliveira,Biologia,8º Fundamental,8,0.7,0.33,0.75,0.37,0.521,0.5954,-0.171,0.3777,0.3333,0.5385,0.6043,1,Recuperação
Rafael Oliveira,Ciências,8º Fundamental,8,0.59,0.8,0.81,0.5,0.6705,0.5954,-0.078,0.2678,0.3333,0.5385,0.6052,2,Aprovado
Rafael Oliveira,Educação Física,8º Fundamental,8,0.39,0.26,0.21,0.57,0.3665,0.5954,0.147,0.2783,0.3333,0.5385,0.6001,0,Reprovado
Rafael Oliveira,Filosofia,8º Fundamental,8,0.96,0.75,0.97,0.66,0.82,0.5954,-0.204,0.2678,0.3333,0.5385,0.5993,2,Aprovado
Rafael Oliveira,Física,8º Fundamental,8,0.27,0.47,0.21,0.71,0.437,0.5954,0.318,0.3913,0.3333,0.5385,0.6023,0,Reprovado
Rafael Oliveira,Geografia,8º Fundamental,8,0.86,0.69,0.39,0.55,0.607,0.5954,-0.369,0.3468,0.3333,0.5385,0.6026,2,Aprovado
Rafael Oliveira,História,8º Fundamental,8,0.92,0.36,0.27,0.82,0.5875,0.5954,-0.117,0.5631,0.3333,0.5385,0.5984,1,Recuperação
Rafael Oliveira,Inglês,8º Fundamental,8,0.81,0.51,0.85,0.27,0.583,0.5954,-0.384,0.4724,0.3333,0.5385,0.5976,1,Recuperação
Rafael Oliveira,Matemática,8º Fundamental,8,0.75,0.57,0.74,0.46,0.6155,0.5954,-0.21,0.2429,0.3333,0.5385,0.5963,2,Aprovado
Rafael Oliveira,Português,8º Fundamental,8,0.84,0.79,0.22,0.71,0.6335,0.5954,-0.288,0.4938,0.3333,0.5385,0.6058,2,Aprovado
Rafael Oliveira,Química,8º Fundamental,8,0.63,0.49,0.5,0.93,0.6525,0.5954,0.273,0.3554,0.3333,0.5385,0.5968,2,Aprovado
Rafael Oliveira,Sociologia,8º Fundamental,8,0.61,0.65,0.82,0.76,0.7175,0.5954,0.186,0.1679,0.3333,0.5385,0.5949,2,Aprovado
